# solver	iter	edge-exp-congestion
		(s3,s2) : 0.0214285714286
		(s3,s8) : 0.0136363636364
		(s4,s3) : 0.0136363636364
		(s5,s0) : 0.0272727272727
		(s5,s6) : 0.14
		(s5,s10) : 0.0722727272727
		(s6,s5) : 0.0722727272727
		(s6,s7) : 0.198851674641
		(s6,s11) : 0.243333333333
		(s7,s6) : 0.265606060606
		(s7,s8) : 0.351082251082
		(s7,s12) : 0.159078947368
		(s8,s3) : 0.0214285714286
		(s8,s7) : 0.259404761905
		(s8,s9) : 0.148701298701
		(s8,s13) : 0.271861471861
		(s9,s4) : 0.0136363636364
		(s9,s8) : 0.131439393939
		(s9,s14) : 0.148701298701
		(h0,s10) : 0.012
		(s10,h0) : 0.012
		(s10,s5) : 0.167272727273
		(s10,s11) : 0.928181818182
		(s10,s15) : 0.104545454545
		(h1,s11) : 0.012
		(s11,h1) : 0.012
		(s11,s6) : 0.0815789473684
		(s11,s10) : 0.903506493506
		(s11,s12) : 1.30492822967
		(s11,s16) : 0.296220095694
		(h2,s12) : 0.012
		(s12,h2) : 0.012
		(s12,s7) : 0.296082251082
		(s12,s11) : 1.22998177261
		(s12,s13) : 1.16103896104
		(s12,s17) : 0.223070175439
		(h3,s13) : 0.012
		(s13,h3) : 0.012
		(s13,s8) : 0.205238095238
		(s13,s12) : 1.26114718615
		(s13,s14) : 0.825324675325
		(s13,s18) : 0.206071428571
		(h4,s14) : 0.012
		(s14,h4) : 0.012
		(s14,s9) : 0.145075757576
		(s14,s13) : 0.945833333333
		(s14,s19) : 0.109090909091
		(s15,s10) : 0.224220779221
		(s15,s16) : 0.104545454545
		(s16,s11) : 0.184736842105
		(s16,s15) : 0.169675324675
		(s16,s17) : 0.268947368421
		(s16,s21) : 0.0545454545455
		(s17,s12) : 0.185018796992
		(s17,s16) : 0.245560492139
		(s17,s18) : 0.183333333333
		(s17,s22) : 0.0815789473684
		(s18,s13) : 0.119047619048
		(s18,s17) : 0.203474025974
		(s18,s19) : 0.225974025974
		(s19,s14) : 0.225974025974
		(s19,s18) : 0.0545454545455
		(s19,s24) : 0.0545454545455
		(s20,s15) : 0.0545454545455
		(s21,s16) : 0.0315789473684
		(s21,s20) : 0.0545454545455
		(s21,s22) : 0.0545454545455
		(s22,s21) : 0.0861244019139
		(s22,s23) : 0.104545454545
		(s23,s18) : 0.104545454545
		(s23,s22) : 0.0545454545455
		(s24,s23) : 0.0545454545455

