# solver	iter	time	stddev
semimcfecmp	23	0.023114	0.000000
semimcfecmp	24	0.022165	0.000000
semimcfecmp	25	0.022086	0.000000
semimcfecmp	26	0.021815	0.000000
semimcfecmp	27	0.022459	0.000000
semimcfecmp	28	0.022210	0.000000
semimcfecmp	29	0.022082	0.000000
semimcfecmp	30	0.022473	0.000000
semimcfecmp	31	0.022732	0.000000
semimcfecmp	32	0.022154	0.000000
semimcfecmp	33	0.021878	0.000000
semimcfecmp	34	0.022026	0.000000
semimcfecmp	35	0.022365	0.000000
semimcfecmp	36	0.027967	0.000000
semimcfecmp	37	0.025044	0.000000
semimcfecmp	38	0.025586	0.000000
semimcfecmp	39	0.024394	0.000000
semimcfecmp	40	0.023397	0.000000
semimcfecmp	41	0.021175	0.000000
semimcfecmp	42	0.023057	0.000000
semimcfecmp	43	0.022923	0.000000
semimcfecmp	44	0.022669	0.000000
semimcfecmp	45	0.022236	0.000000
semimcfecmp	46	0.024366	0.000000
semimcfecmp	47	0.023423	0.000000
semimcfecmp	48	0.022719	0.000000
semimcfecmp	49	0.022438	0.000000
semimcfecmp	50	0.023879	0.000000
semimcfecmp	51	0.022299	0.000000
semimcfecmp	52	0.021868	0.000000
semimcfecmp	53	0.022078	0.000000
semimcfecmp	54	0.022009	0.000000
semimcfecmp	55	0.022143	0.000000
semimcfecmp	56	0.022110	0.000000
semimcfecmp	57	0.022673	0.000000
semimcfecmp	58	0.022367	0.000000
semimcfecmp	59	0.022111	0.000000
semimcfecmp	60	0.021167	0.000000
semimcfecmp	61	0.022222	0.000000
semimcfecmp	62	0.022240	0.000000
semimcfecmp	63	0.021982	0.000000
semimcfecmp	64	0.021237	0.000000
semimcfecmp	65	0.022349	0.000000
semimcfecmp	66	0.021952	0.000000
semimcfecmp	67	0.021822	0.000000
semimcfecmp	68	0.021939	0.000000
semimcfecmp	69	0.022250	0.000000
semimcfecmp	70	0.021884	0.000000
semimcfecmp	71	0.021614	0.000000
semimcfecmp	72	0.022194	0.000000
semimcfecmp	73	0.021980	0.000000
semimcfecmp	74	0.021891	0.000000
semimcfecmp	75	0.020993	0.000000
semimcfecmp	76	0.021980	0.000000
semimcfecmp	77	0.022049	0.000000
semimcfecmp	78	0.021355	0.000000
semimcfecmp	79	0.024538	0.000000
semimcfecmp	80	0.025146	0.000000
semimcfecmp	81	0.025342	0.000000
semimcfecmp	82	0.023093	0.000000
semimcfecmp	83	0.023067	0.000000
semimcfecmp	84	0.023177	0.000000
semimcfecmp	85	0.022943	0.000000
semimcfecmp	86	0.022964	0.000000
semimcfecmp	87	0.023089	0.000000
semimcfecmp	88	0.023778	0.000000
semimcfecmp	89	0.022834	0.000000
semimcfecmp	90	0.022854	0.000000
semimcfecmp	91	0.026549	0.000000
semimcfecmp	92	0.022566	0.000000
semimcfecmp	93	0.022478	0.000000
semimcfecmp	94	0.022802	0.000000
semimcfecmp	95	0.023372	0.000000
semimcfecmp	96	0.022927	0.000000
semimcfecmp	97	0.022155	0.000000
semimcfecmp	98	0.022595	0.000000
semimcfecmp	99	0.022004	0.000000
semimcfmcf	0	0.007876	0.000000
semimcfmcf	1	0.008024	0.000000
semimcfmcf	2	0.008039	0.000000
semimcfmcf	3	0.008625	0.000000
semimcfmcf	4	0.007762	0.000000
semimcfmcf	5	0.007603	0.000000
semimcfmcf	6	0.007455	0.000000
semimcfmcf	7	0.007382	0.000000
semimcfmcf	8	0.007528	0.000000
semimcfmcf	9	0.007220	0.000000
semimcfmcf	10	0.007219	0.000000
semimcfmcf	11	0.007443	0.000000
semimcfmcf	12	0.007427	0.000000
semimcfmcf	13	0.007485	0.000000
semimcfmcf	14	0.007315	0.000000
semimcfmcf	15	0.007460	0.000000
semimcfmcf	16	0.007566	0.000000
semimcfmcf	17	0.007477	0.000000
semimcfmcf	18	0.007412	0.000000
semimcfmcf	19	0.007311	0.000000
semimcfmcf	20	0.007401	0.000000
semimcfmcf	21	0.007651	0.000000
semimcfmcf	22	0.007711	0.000000
semimcfmcf	23	0.007916	0.000000
semimcfmcf	24	0.007773	0.000000
semimcfmcf	25	0.007721	0.000000
semimcfmcf	26	0.007638	0.000000
semimcfmcf	27	0.007639	0.000000
semimcfmcf	28	0.007596	0.000000
semimcfmcf	29	0.007486	0.000000
semimcfmcf	30	0.007512	0.000000
semimcfmcf	31	0.007799	0.000000
semimcfmcf	32	0.007913	0.000000
semimcfmcf	33	0.007897	0.000000
semimcfmcf	34	0.018829	0.000000
semimcfmcf	35	0.012394	0.000000
semimcfmcf	36	0.020102	0.000000
semimcfmcf	37	0.019506	0.000000
semimcfmcf	38	0.018757	0.000000
semimcfmcf	39	0.018842	0.000000
semimcfmcf	40	0.019431	0.000000
semimcfmcf	41	0.019804	0.000000
semimcfmcf	42	0.019771	0.000000
semimcfmcf	43	0.020168	0.000000
semimcfmcf	44	0.020368	0.000000
semimcfmcf	45	0.019886	0.000000
semimcfmcf	46	0.024897	0.000000
semimcfmcf	47	0.023099	0.000000
semimcfmcf	48	0.019513	0.000000
semimcfmcf	49	0.019530	0.000000
semimcfmcf	50	0.021900	0.000000
semimcfmcf	51	0.022828	0.000000
semimcfmcf	52	0.022917	0.000000
semimcfmcf	53	0.020981	0.000000
semimcfmcf	54	0.022025	0.000000
semimcfmcf	55	0.022063	0.000000
semimcfmcf	56	0.021983	0.000000
semimcfmcf	57	0.020884	0.000000
semimcfmcf	58	0.020158	0.000000
semimcfmcf	59	0.021089	0.000000
semimcfmcf	60	0.021354	0.000000
semimcfmcf	61	0.020679	0.000000
semimcfmcf	62	0.020887	0.000000
semimcfmcf	63	0.020602	0.000000
semimcfmcf	64	0.020386	0.000000
semimcfmcf	65	0.020227	0.000000
semimcfmcf	66	0.020231	0.000000
semimcfmcf	67	0.019652	0.000000
semimcfmcf	68	0.019700	0.000000
semimcfmcf	69	0.020500	0.000000
semimcfmcf	70	0.020936	0.000000
semimcfmcf	71	0.020993	0.000000
semimcfmcf	72	0.020373	0.000000
semimcfmcf	73	0.020517	0.000000
semimcfmcf	74	0.020500	0.000000
semimcfmcf	75	0.020502	0.000000
semimcfmcf	76	0.019520	0.000000
semimcfmcf	77	0.019412	0.000000
semimcfmcf	78	0.021028	0.000000
semimcfmcf	79	0.021645	0.000000
semimcfmcf	80	0.021490	0.000000
semimcfmcf	81	0.020372	0.000000
semimcfmcf	82	0.020217	0.000000
semimcfmcf	83	0.020044	0.000000
semimcfmcf	84	0.020120	0.000000
semimcfmcf	85	0.019520	0.000000
semimcfmcf	86	0.019414	0.000000
semimcfmcf	87	0.020341	0.000000
semimcfmcf	88	0.019910	0.000000
semimcfmcf	89	0.026017	0.000000
semimcfmcf	90	0.023935	0.000000
semimcfmcf	91	0.024373	0.000000
semimcfmcf	92	0.021358	0.000000
semimcfmcf	93	0.021207	0.000000
semimcfmcf	94	0.019517	0.000000
semimcfmcf	95	0.020682	0.000000
semimcfmcf	96	0.021713	0.000000
semimcfmcf	97	0.022009	0.000000
semimcfmcf	98	0.022036	0.000000
semimcfmcf	99	0.021114	0.000000
semimcfraeke	0	0.075183	0.000000
semimcfraeke	1	0.072297	0.000000
semimcfraeke	2	0.071789	0.000000
semimcfraeke	3	0.071031	0.000000
semimcfraeke	4	0.070215	0.000000
semimcfraeke	5	0.079728	0.000000
semimcfraeke	6	0.081186	0.000000
semimcfraeke	7	0.071747	0.000000
semimcfraeke	8	0.070614	0.000000
semimcfraeke	9	0.069841	0.000000
semimcfraeke	10	0.075117	0.000000
semimcfraeke	11	0.073509	0.000000
semimcfraeke	12	0.071084	0.000000
semimcfraeke	13	0.070199	0.000000
semimcfraeke	14	0.071035	0.000000
semimcfraeke	15	0.074252	0.000000
semimcfraeke	16	0.074000	0.000000
semimcfraeke	17	0.071782	0.000000
semimcfraeke	18	0.073043	0.000000
semimcfraeke	19	0.071836	0.000000
semimcfraeke	20	0.073840	0.000000
semimcfraeke	21	0.074040	0.000000
semimcfraeke	22	0.073641	0.000000
semimcfraeke	23	0.070054	0.000000
semimcfraeke	24	0.071346	0.000000
semimcfraeke	25	0.073448	0.000000
semimcfraeke	26	0.075726	0.000000
semimcfraeke	27	0.072163	0.000000
semimcfraeke	28	0.070726	0.000000
semimcfraeke	29	0.071698	0.000000
semimcfraeke	30	0.079715	0.000000
semimcfraeke	31	0.077144	0.000000
semimcfraeke	32	0.071970	0.000000
semimcfraeke	33	0.069680	0.000000
semimcfraeke	34	0.072074	0.000000
semimcfraeke	35	0.075126	0.000000
semimcfraeke	36	0.073858	0.000000
semimcfraeke	37	0.072820	0.000000
semimcfraeke	38	0.069970	0.000000
semimcfraeke	39	0.071573	0.000000
semimcfraeke	40	0.075719	0.000000
semimcfraeke	41	0.076323	0.000000
semimcfraeke	42	0.073504	0.000000
semimcfraeke	43	0.080657	0.000000
semimcfraeke	44	0.072744	0.000000
semimcfraeke	45	0.077783	0.000000
semimcfraeke	46	0.076940	0.000000
semimcfraeke	47	0.072673	0.000000
semimcfraeke	48	0.071514	0.000000
semimcfraeke	49	0.070720	0.000000
semimcfraeke	50	0.074961	0.000000
semimcfraeke	51	0.077551	0.000000
semimcfraeke	52	0.070790	0.000000
semimcfraeke	53	0.071592	0.000000
semimcfraeke	54	0.071633	0.000000
semimcfraeke	55	0.077333	0.000000
semimcfraeke	56	0.078793	0.000000
semimcfraeke	57	0.071149	0.000000
semimcfraeke	58	0.071378	0.000000
semimcfraeke	59	0.074007	0.000000
semimcfraeke	60	0.076159	0.000000
semimcfraeke	61	0.075743	0.000000
semimcfraeke	62	0.071314	0.000000
semimcfraeke	63	0.071950	0.000000
semimcfraeke	64	0.070429	0.000000
semimcfraeke	65	0.075300	0.000000
semimcfraeke	66	0.075099	0.000000
semimcfraeke	67	0.073634	0.000000
semimcfraeke	68	0.072270	0.000000
semimcfraeke	69	0.071521	0.000000
semimcfraeke	70	0.075711	0.000000
semimcfraeke	71	0.075490	0.000000
semimcfraeke	72	0.071964	0.000000
semimcfraeke	73	0.072840	0.000000
semimcfraeke	74	0.072106	0.000000
semimcfraeke	75	0.075572	0.000000
semimcfraeke	76	0.074699	0.000000
semimcfraeke	77	0.070303	0.000000
semimcfraeke	78	0.071464	0.000000
semimcfraeke	79	0.073490	0.000000
semimcfraeke	80	0.078905	0.000000
semimcfraeke	81	0.076407	0.000000
semimcfraeke	82	0.073135	0.000000
semimcfraeke	83	0.072766	0.000000
semimcfraeke	84	0.071170	0.000000
semimcfraeke	85	0.076100	0.000000
semimcfraeke	86	0.076567	0.000000
semimcfraeke	87	0.071779	0.000000
semimcfraeke	88	0.073116	0.000000
semimcfraeke	89	0.071522	0.000000
semimcfraeke	90	0.076959	0.000000
semimcfraeke	91	0.079329	0.000000
semimcfraeke	92	0.074176	0.000000
semimcfraeke	93	0.071730	0.000000
semimcfraeke	94	0.070610	0.000000
semimcfraeke	95	0.076283	0.000000
semimcfraeke	96	0.075769	0.000000
semimcfraeke	97	0.073841	0.000000
semimcfraeke	98	0.071375	0.000000
semimcfraeke	99	0.070333	0.000000
semimcfvlb	0	0.067274	0.000000
semimcfvlb	1	0.073361	0.000000
semimcfvlb	2	0.069922	0.000000
semimcfvlb	3	0.064311	0.000000
semimcfvlb	4	0.064066	0.000000
semimcfvlb	5	0.063571	0.000000
semimcfvlb	6	0.068037	0.000000
semimcfvlb	7	0.065290	0.000000
semimcfvlb	8	0.062982	0.000000
semimcfvlb	9	0.063568	0.000000
semimcfvlb	10	0.070149	0.000000
semimcfvlb	11	0.069144	0.000000
semimcfvlb	12	0.063841	0.000000
semimcfvlb	13	0.063470	0.000000
semimcfvlb	14	0.063788	0.000000
semimcfvlb	15	0.070700	0.000000
semimcfvlb	16	0.068310	0.000000
semimcfvlb	17	0.065637	0.000000
semimcfvlb	18	0.063684	0.000000
semimcfvlb	19	0.064002	0.000000
semimcfvlb	20	0.072105	0.000000
semimcfvlb	21	0.067701	0.000000
semimcfvlb	22	0.064536	0.000000
semimcfvlb	23	0.064525	0.000000
semimcfvlb	24	0.133258	0.000000
semimcfvlb	25	0.068052	0.000000
semimcfvlb	26	0.063905	0.000000
semimcfvlb	27	0.063224	0.000000
semimcfvlb	28	0.068913	0.000000
semimcfvlb	29	0.063500	0.000000
semimcfvlb	30	0.063644	0.000000
semimcfvlb	31	0.062447	0.000000
semimcfvlb	32	0.070169	0.000000
semimcfvlb	33	0.064412	0.000000
semimcfvlb	34	0.064095	0.000000
semimcfvlb	35	0.064042	0.000000
semimcfvlb	36	0.068502	0.000000
semimcfvlb	37	0.067036	0.000000
semimcfvlb	38	0.064589	0.000000
semimcfvlb	39	0.063162	0.000000
semimcfvlb	40	0.068766	0.000000
semimcfvlb	41	0.064177	0.000000
semimcfvlb	42	0.063933	0.000000
semimcfvlb	43	0.067195	0.000000
semimcfvlb	44	0.064612	0.000000
semimcfvlb	45	0.063505	0.000000
semimcfvlb	46	0.063471	0.000000
semimcfvlb	47	0.068303	0.000000
semimcfvlb	48	0.067564	0.000000
semimcfvlb	49	0.062866	0.000000
semimcfvlb	50	0.063410	0.000000
semimcfvlb	51	0.071682	0.000000
semimcfvlb	52	0.069868	0.000000
semimcfvlb	53	0.064392	0.000000
semimcfvlb	54	0.064015	0.000000
semimcfvlb	55	0.068157	0.000000
semimcfvlb	56	0.066752	0.000000
semimcfvlb	57	0.063038	0.000000
semimcfvlb	58	0.063930	0.000000
semimcfvlb	59	0.066139	0.000000
semimcfvlb	60	0.066252	0.000000
semimcfvlb	61	0.063268	0.000000
semimcfvlb	62	0.063768	0.000000
semimcfvlb	63	0.063335	0.000000
semimcfvlb	64	0.069881	0.000000
semimcfvlb	65	0.074029	0.000000
semimcfvlb	66	0.069051	0.000000
semimcfvlb	67	0.063411	0.000000
semimcfvlb	68	0.071010	0.000000
semimcfvlb	69	0.066057	0.000000
semimcfvlb	70	0.064471	0.000000
semimcfvlb	71	0.063222	0.000000
semimcfvlb	72	0.068619	0.000000
semimcfvlb	73	0.067020	0.000000
semimcfvlb	74	0.063625	0.000000
semimcfvlb	75	0.063852	0.000000
semimcfvlb	76	0.069769	0.000000
semimcfvlb	77	0.066331	0.000000
semimcfvlb	78	0.063351	0.000000
semimcfvlb	79	0.072134	0.000000
semimcfvlb	80	0.070013	0.000000
semimcfvlb	81	0.068288	0.000000
semimcfvlb	82	0.063517	0.000000
semimcfvlb	83	0.064078	0.000000
semimcfvlb	84	0.062949	0.000000
semimcfvlb	85	0.067435	0.000000
semimcfvlb	86	0.064133	0.000000
semimcfvlb	87	0.063853	0.000000
semimcfvlb	88	0.063184	0.000000
semimcfvlb	89	0.071177	0.000000
semimcfvlb	90	0.068337	0.000000
semimcfvlb	91	0.064191	0.000000
semimcfvlb	92	0.063514	0.000000
semimcfvlb	93	0.077020	0.000000
semimcfvlb	94	0.069488	0.000000
semimcfvlb	95	0.063003	0.000000
semimcfvlb	96	0.064523	0.000000
semimcfvlb	97	0.067492	0.000000
semimcfvlb	98	0.068044	0.000000
semimcfvlb	99	0.063403	0.000000
spf	0	0.000319	0.000000
spf	1	0.000333	0.000000
spf	2	0.000310	0.000000
spf	3	0.000308	0.000000
spf	4	0.000593	0.000000
spf	5	0.000311	0.000000
spf	6	0.000308	0.000000
spf	7	0.000310	0.000000
spf	8	0.000309	0.000000
spf	9	0.000310	0.000000
spf	10	0.000309	0.000000
spf	11	0.000614	0.000000
spf	12	0.000309	0.000000
spf	13	0.000309	0.000000
spf	14	0.000310	0.000000
spf	15	0.000310	0.000000
spf	16	0.000310	0.000000
spf	17	0.000310	0.000000
spf	18	0.000566	0.000000
spf	19	0.000310	0.000000
spf	20	0.000310	0.000000
spf	21	0.000311	0.000000
spf	22	0.000310	0.000000
spf	23	0.000310	0.000000
spf	24	0.000309	0.000000
spf	25	0.000637	0.000000
spf	26	0.000309	0.000000
spf	27	0.000309	0.000000
spf	28	0.000309	0.000000
spf	29	0.000309	0.000000
spf	30	0.000310	0.000000
spf	31	0.000311	0.000000
spf	32	0.000702	0.000000
spf	33	0.000309	0.000000
spf	34	0.000309	0.000000
spf	35	0.000318	0.000000
spf	36	0.000309	0.000000
spf	37	0.000309	0.000000
spf	38	0.000309	0.000000
spf	39	0.000660	0.000000
spf	40	0.000310	0.000000
spf	41	0.000309	0.000000
spf	42	0.000309	0.000000
spf	43	0.000309	0.000000
spf	44	0.000310	0.000000
spf	45	0.000324	0.000000
spf	46	0.000609	0.000000
spf	47	0.000309	0.000000
spf	48	0.000308	0.000000
spf	49	0.000311	0.000000
spf	50	0.000308	0.000000
spf	51	0.000310	0.000000
spf	52	0.000314	0.000000
spf	53	0.000311	0.000000
spf	54	0.000309	0.000000
spf	55	0.000477	0.000000
spf	56	0.000308	0.000000
spf	57	0.000308	0.000000
spf	58	0.000309	0.000000
spf	59	0.000309	0.000000
spf	60	0.000310	0.000000
spf	61	0.000312	0.000000
spf	62	0.000585	0.000000
spf	63	0.000310	0.000000
spf	64	0.000308	0.000000
spf	65	0.000311	0.000000
spf	66	0.000322	0.000000
spf	67	0.000309	0.000000
spf	68	0.000309	0.000000
spf	69	0.000516	0.000000
spf	70	0.000310	0.000000
spf	71	0.000310	0.000000
spf	72	0.000309	0.000000
spf	73	0.000315	0.000000
spf	74	0.000310	0.000000
spf	75	0.000307	0.000000
spf	76	0.000310	0.000000
spf	77	0.000311	0.000000
spf	78	0.000483	0.000000
spf	79	0.000308	0.000000
spf	80	0.000314	0.000000
spf	81	0.000309	0.000000
spf	82	0.000309	0.000000
spf	83	0.000314	0.000000
spf	84	0.000309	0.000000
spf	85	0.000561	0.000000
spf	86	0.000310	0.000000
spf	87	0.000771	0.000000
spf	88	0.000309	0.000000
spf	89	0.000309	0.000000
spf	90	0.000309	0.000000
spf	91	0.000309	0.000000
spf	92	0.000311	0.000000
spf	93	0.000325	0.000000
spf	94	0.000731	0.000000
spf	95	0.000310	0.000000
spf	96	0.000308	0.000000
spf	97	0.000310	0.000000
spf	98	0.000308	0.000000
spf	99	0.000309	0.000000
vlb	0	0.007257	0.000000
vlb	1	0.006381	0.000000
vlb	2	0.006651	0.000000
vlb	3	0.007048	0.000000
vlb	4	0.006327	0.000000
vlb	5	0.006587	0.000000
vlb	6	0.006775	0.000000
vlb	7	0.007207	0.000000
vlb	8	0.007777	0.000000
vlb	9	0.006937	0.000000
vlb	10	0.007371	0.000000
vlb	11	0.007269	0.000000
vlb	12	0.005828	0.000000
vlb	13	0.005826	0.000000
vlb	14	0.005845	0.000000
vlb	15	0.005842	0.000000
vlb	16	0.006006	0.000000
vlb	17	0.006275	0.000000
vlb	18	0.006268	0.000000
vlb	19	0.006636	0.000000
vlb	20	0.006924	0.000000
vlb	21	0.002199	0.000000
vlb	22	0.002326	0.000000
vlb	23	0.002374	0.000000
vlb	24	0.002152	0.000000
vlb	25	0.002516	0.000000
vlb	26	0.002416	0.000000
vlb	27	0.002355	0.000000
vlb	28	0.002479	0.000000
vlb	29	0.003560	0.000000
vlb	30	0.001996	0.000000
vlb	31	0.001997	0.000000
vlb	32	0.002037	0.000000
vlb	33	0.002018	0.000000
vlb	34	0.001993	0.000000
vlb	35	0.002239	0.000000
vlb	36	0.002111	0.000000
vlb	37	0.002310	0.000000
vlb	38	0.002374	0.000000
vlb	39	0.002190	0.000000
vlb	40	0.002354	0.000000
vlb	41	0.002346	0.000000
vlb	42	0.002399	0.000000
vlb	43	0.002517	0.000000
vlb	44	0.002471	0.000000
vlb	45	0.002354	0.000000
vlb	46	0.002522	0.000000
vlb	47	0.002496	0.000000
vlb	48	0.002864	0.000000
vlb	49	0.001994	0.000000
vlb	50	0.001998	0.000000
vlb	51	0.001993	0.000000
vlb	52	0.002005	0.000000
vlb	53	0.002005	0.000000
vlb	54	0.002103	0.000000
vlb	55	0.002279	0.000000
vlb	56	0.002440	0.000000
vlb	57	0.002118	0.000000
vlb	58	0.002186	0.000000
vlb	59	0.002288	0.000000
vlb	60	0.002335	0.000000
vlb	61	0.002593	0.000000
vlb	62	0.002600	0.000000
vlb	63	0.002258	0.000000
vlb	64	0.002450	0.000000
vlb	65	0.002475	0.000000
vlb	66	0.002260	0.000000
vlb	67	0.002656	0.000000
vlb	68	0.002650	0.000000
vlb	69	0.002442	0.000000
vlb	70	0.001997	0.000000
vlb	71	0.002153	0.000000
vlb	72	0.002001	0.000000
vlb	73	0.001992	0.000000
vlb	74	0.002001	0.000000
vlb	75	0.002079	0.000000
vlb	76	0.002194	0.000000
vlb	77	0.002271	0.000000
vlb	78	0.002254	0.000000
vlb	79	0.002354	0.000000
vlb	80	0.002437	0.000000
vlb	81	0.002149	0.000000
vlb	82	0.002266	0.000000
vlb	83	0.002419	0.000000
vlb	84	0.002373	0.000000
vlb	85	0.002515	0.000000
vlb	86	0.002738	0.000000
vlb	87	0.002327	0.000000
vlb	88	0.002573	0.000000
vlb	89	0.002517	0.000000
vlb	90	0.002883	0.000000
vlb	91	0.002931	0.000000
vlb	92	0.001999	0.000000
vlb	93	0.001997	0.000000
vlb	94	0.002001	0.000000
vlb	95	0.002019	0.000000
vlb	96	0.001999	0.000000
vlb	97	0.001998	0.000000
vlb	98	0.002237	0.000000
vlb	99	0.002143	0.000000

